24503,SKI.R          ROSSIGNOL EXPERIENCE74 RT,,270,730,3,7104132442,9999,9999
24504,SKI.R          R.EXPERIENCE 88+AXM 120,,590,1600,3,7102132042,9999,9999
24505,SKI.R          R.ZS COMPOSITE+ZIP 100,,260,700,3,7104132501,9999,9999
24506,SKI.R          R.ZS COMPOSITE+ZIP 100,,260,700,3,7104132502,9999,9999
24507,SKI.R          R.ATTRAX.6 ECHO+SAPH 110,,425,1150,3,7101131911,9999,9999
24508,SKI.R          R.ATTRAX.3 ECHO+SAPH 110,,425,1150,3,7101131922,9999,9999
24509,SKI.R          R.ATTRAXION LIGH+SAPH100,,218,650,3,7102132111,9999,9999
24510,SKI.R          R.ALIAZ ZIP + ZIP 100,,257,750,3,7102132122,9999,9999
24511,SKI.R          R.TEMPT.LIGHT+ZIP SAPHIR,,257,750,3,7102132152,9999,9999
24512,SKI.R          R.ZS COMPOSITE+ZIP 100,,260,700,3,7104132502,9999,9999
24513,BOTA HIKING J  HUSH PUPPIES ICE,,268.1,595,1,6042537325,9999,9999
24514,BOTA HIKING J  HUSH PUPPIES ICE,,268.1,595,1,6042537326,9999,9999
24515,BOTA HIKING J  HUSH PUPPIES ICE,,268.1,595,1,6042537327,9999,9999
24516,BOTA HIKING J  HUSH PUPPIES ICE,,268.1,595,1,6042537328,9999,9999
24517,BOTA HIKING J  HUSH PUPPIES ICE,,268.1,595,1,6042537329,9999,9999
24518,BOTA HIKING J  HUSH PUPPIES ICE,,268.1,595,1,6042537330,9999,9999
24519,BOTA HIKING J  HUSH PUPPIES ICE,,268.1,595,1,6042537331,9999,9999
24520,BOTA HIKING J  HUSH PUPPIES ICE,,268.1,595,1,6042537332,9999,9999
24521,BOTA HIKING J  HUSH PUPPIES ICE,,268.1,595,1,6042537333,9999,9999
24522,BOTA HIKING J  HUSH PUPPIES ICE,,268.1,595,1,6042537334,9999,9999
24523,BOTA.R         ROSSIGNOL EXALT X RTL,,155,450,3,6101313625,9999,9999
24524,BOTA.R         ROSSIGNOL EXALT X RTL,,155,450,3,6101313626,9999,9999
24525,SNOW.R         ROSSIGNOL TEMTATION AMTEK,,188,510,3,7104130831,9999,9999
24526,SNOW.R         ROSSIGNOL TEMTATION AMTEK,,188,510,3,7104130831,9999,9999
24527,SNOW.R         ROSSIGNOL TEMTATION AMTEK,,188,510,3,7104130832,9999,9999
24528,SNOW.R         ROSSIGNOL CIRCUIT AMTEK,,188,510,3,7102132201,9999,9999
24529,SNOW.R         ROSSIGNOL CIRCUIT AMTEK,,188,510,3,7102132202,9999,9999
24530,SNOW.R         ROSSIGNOL CIRCUIT AMTEK,,188,510,3,7102132202,9999,9999
24531,SNOW.R         ROSSIGNOL CIRCUIT AMTEK,,188,510,3,7102132202,9999,9999
24532,SNOW.R         ROSSIGNOL CIRCUIT AMTEK,,188,510,3,7102132202,9999,9999
24533,SNOW.R         ROSSIGNOL CIRCUIT AMTEK,,188,510,3,7102132202,9999,9999
24534,ANTIPARRA      ROSSIGNOL RG1,,65,180,3,013413022ROSS,9999,9999
24535,ANTIPARRA      ROSSIGNOL RAFFISH 2,,30,85,3,013413023ROSS,9999,9999
24536,BOTA HIKING A  TIMBERL CANARD BOOTS,,1146.67,2395,1,0604017116.5.,9999,9999
24537,BOTA HIKING A  TIMBERL CANARD BOOTS,,1146.67,2395,1,0604017117.0.,9999,9999
24538,BOTA HIKING A  TIMBERL CANARD BOOTS,,1146.67,2395,1,0604017117.5.,9999,9999
24539,BOTA HIKING A  TIMBERL CANARD BOOTS,,1146.67,2395,1,0604017118.0.,9999,9999
24540,BOTA HIKING A  TIMBERL CANARD BOOTS,,1146.67,2395,1,0604017118.5.,9999,9999
24541,BOTA HIKING A  TIMBERL CANARD BOOTS,,1146.67,2395,1,0604017119.0.,9999,9999
24542,BOTA HIKING A  TIMBERL CANARD BOOTS,,1146.67,2395,1,0604017119.5.,9999,9999
24543,BOTA HIKING B  TIMBERL TILTON MID GTX,,1042.86,2190,1,0604017518.5.,9999,9999
24544,BOTA HIKING B  TIMBERL TILTON MID GTX,,1042.86,2190,1,0604017519.0.,9999,9999
24545,BOTA HIKING B  TIMBERL TILTON MID GTX,,1042.86,2190,1,0604017519.5.,9999,9999
24546,BOTA HIKING B  TIMBERL TILTON MID GTX,,1042.86,2190,1,6040175110,9999,9999
24547,BOTA HIKING B  TIMBERL TILTON MID GTX,,1042.86,2190,1,6040175111,9999,9999
24548,BOTA HIKING B  TIMBERL TILTON MID GTX,,1042.86,2190,1,6040175111,9999,9999
24549,BOTA HIKING B  TIMBERL TILTON MID GTX,,1042.86,2190,1,6040175112,9999,9999
24550,BOTA HIKING B  TIMBERL TILTON MID GTX,,1042.86,2190,1,6040175112,9999,9999
24551,BOTA HIKING J  HUSH PUPPIES RIGGS,,295.5,795,1,6032537227,9999,9999
24552,ANTEOJOS       RUSTY THE MAKER POLAR.,,336,820,1,012404121MAKP,9999,9999
24553,BOTA HIKING B  TIMBERL TILTON LOW GTX,,904.76,1895,1,0604017527.0.,9999,9999
24554,BOTA HIKING B  TIMBERL TILTON LOW GTX,,904.76,1895,1,0604017527.5.,9999,9999
24555,BOTA HIKING B  TIMBERL TILTON LOW GTX,,904.76,1895,1,0604017528.0.,9999,9999
24556,BOTA HIKING B  TIMBERL TILTON LOW GTX,,904.76,1895,1,0604017528.5.,9999,9999
24557,BOTA HIKING B  TIMBERL TILTON LOW GTX,,904.76,1895,1,0604017529.0.,9999,9999
24558,BOTA HIKING B  TIMBERL TILTON LOW GTX,,904.76,1895,1,0604017529.5.,9999,9999
24559,BOTA HIKING B  TIMBERL TILTON LOW GTX,,904.76,1895,1,6040175210,9999,9999
24560,BOTA HIKING B  TIMBERL TILTON LOW GTX,,904.76,1895,1,6040175211,9999,9999
24561,BOTA HIKING B  TIMBERL TILTON LOW GTX,,904.76,1895,1,6040175211,9999,9999
24562,BOTA HIKING B  TIMBERL TILTON LOW GTX,,904.76,1895,1,6040175212,9999,9999
24563,PPANTALON  TA  TRESPASS CONNIE,,194,3950,2,615421309M...,9999,9999
24564,PPANTALON  TA  TRESPASS CONNIE,,194,3950,2,615421309L...,9999,9999
24565,CAMPERA    B   TRESPASS NIGEL,,139,0,2,090421361L...,9999,9999
24566,CAMPERA    J   TRESPASS LARNE,,122,2590,2,090421384T.14,9999,9999
24567,CAMPERA    J   TRESPASS LARNE,,122,2590,2,090421384T.12,9999,9999
24568,PPANTALON  TJ  TRESPASS FAGAN Y,,88,1890,2,6.15E+12,9999,9999
24569,CAMPERA    J   DUKE ARAUCARIA,,780,1900,1,090417384T.2.,9999,9999
24570,CAMPERA    J   DUKE ARAUCARIA,,780,1900,1,090417384T.4.,9999,9999
24571,CAMPERA    J   DUKE ARAUCARIA,,780,1900,1,090417384T.6.,9999,9999
24572,CAMPERA    J   DUKE ARAUCARIA,,780,1900,1,090417384T.8.,9999,9999
24573,CAMPERA    J   DUKE ARAUCARIA,,950,1900,1,090417384T.10,9999,9999
24574,CAMPERA    J   DUKE ARAUCARIA,,950,1900,1,090417384T.12,9999,9999
24575,CAMPERA    J   DUKE ARAUCARIA,,950,1900,1,090417384T.14,9999,9999
24576,CAMPERA    J   DUKE ARAUCARIA,,950,1900,1,090417384T.16,9999,9999
24577,CAMPERA    J   DUKE COPAHUE,,780,1900,1,090117382T.2.,9999,9999
24578,CAMPERA    J   DUKE COPAHUE,,780,1900,1,090117382T.4.,9999,9999
24579,CAMPERA    J   DUKE COPAHUE,,780,1900,1,090117382T.6.,9999,9999
24580,CAMPERA    J   DUKE COPAHUE,,780,1900,1,090117382T.8.,9999,9999
24581,CAMPERA    J   DUKE PUELCHE JR. T.16,,1190,2390,1,090117781XL..,9999,9999
24582,CAMPERA    A   DUKE STROBEL,,1690,3390,1,090417308CXS.,9999,9999
24583,CAMPERA    A   DUKE STROBEL,,1690,3390,1,090417308M...,9999,9999
24584,CAMPERA    A   DUKE STROBEL,,1690,3390,1,090417308L...,9999,9999
24585,CAMPERA    A   DUKE STROBEL,,1690,3390,1,090417308XL..,9999,9999
24586,CAMPERA    B   DUKE STROBEL MEN,,1690,3390,1,090417346CXS.,9999,9999
24587,CAMPERA    B   DUKE STROBEL MEN,,1690,3390,1,090417346M...,9999,9999
24588,CAMPERA    B   DUKE STROBEL MEN,,1690,3390,1,090417346L...,9999,9999
24589,CAMPERA    B   DUKE STROBEL MEN,,1690,3390,1,090417346XL..,9999,9999
24590,CAMPERA    B   DUKE TRAFUL,,1450,2900,1,090417347CXS.,9999,9999
24591,CAMPERA    B   DUKE TRAFUL,,1450,2900,1,090417347M...,9999,9999
24592,CAMPERA    B   DUKE TRAFUL,,1450,2900,1,090417347L...,9999,9999
24593,CAMPERA    B   DUKE TRAFUL,,1450,2900,1,090417347XL..,9999,9999
24594,BOTA HIKING A  TIMBERL TILTON MID GTX,,1000,2100,1,0604017126.5.,9999,9999
24595,BOTA HIKING A  TIMBERL TILTON MID GTX,,1000,2100,1,0604017127.0.,9999,9999
24596,BOTA HIKING A  TIMBERL TILTON MID GTX,,1000,2100,1,0604017127.5.,9999,9999
24597,BOTA HIKING A  TIMBERL TILTON MID GTX,,1000,2100,1,0604017128.0.,9999,9999
24598,BOTA HIKING A  TIMBERL TILTON MID GTX,,1000,2100,1,0604017128.5.,9999,9999
24599,BOTA HIKING A  TIMBERL TILTON MID GTX,,1000,2100,1,0604017129.0.,9999,9999
24600,BOTA HIKING B  TIMBERL CHOCORUA GTX,,1042.86,2190,1,6010174313,9999,9999
24601,SKI.R          R.STORM + AXM 110 XL,,351,950,3,7103132232,9999,9999
24602,SKI.R          R.EX.PRECISION+AXM 110,,362,980,3,7104132452,9999,9999
24603,SKI.R          R.EX.PRECISION+AXL 120,,425,1150,3,7104132462,9999,9999
24604,SKI.R          R.EX.PRECISION+AXL 120,,425,1150,3,7104132462,9999,9999
24605,SKI.R          R.PURSUIT 14 LTD+AXL 120,,455,1230,3,7104132472,9999,9999
24606,SKI.R          R.TEMPTATION LTD+XEL SAPH,,333,900,3,7104132481,9999,9999
24607,SKI.RJ         R.PRINCESS+XEL KD SAPH 45,,148,400,3,7104132491,9999,9999
24608,SKI.RJ         R.FUN GIRL+XEL SAPH 70,,165,450,3,7104132501,9999,9999
24609,SKI.R          ROSSIGNOL TEMPTATION 78,,300,810,3,7104132511,9999,9999
24610,SKI.RJ         ROSSIGNOL PRINCESS,,70,190,3,7104132521,9999,9999
24611,FIJACION   RA  ROSSIGNOL FREESKI 140 XXL,,166,450,3,190413131ROSS,9999,9999
24612,FIJACION   RA  ROSSIGNOL FREESKI 120 XXL,,150,405,3,190413132ROSS,9999,9999
24613,CASCO          ROSSIGNOL EXPERIENCE 7,,92,220,3,1.12E+12,9999,9999
24614,CASCO          ROSSIGNOL PURSUIT 18,,92,250,3,1.12E+12,9999,9999
24615,CASCO          ROSSIGNOL PURSUIT 14,,80,220,3,1.12E+12,9999,9999
24616,CASCO          ROSSIGNOL JIB S7,,92,250,3,1.12E+12,9999,9999
24617,CASCO          ROSSIGNOL JIB S7,,92,250,3,1.12E+12,9999,9999
24618,BOTA HIKING A  MERREL SNOWBOUND,,761.9,1595,1,0604252056.5.,9999,9999
24619,BOTA HIKING A  MERREL SNOWBOUND,,761.9,1595,1,0604252057.0.,9999,9999
24620,BOTA HIKING A  MERREL SNOWBOUND,,761.9,1595,1,0604252057.5.,9999,9999
24621,BOTA HIKING A  MERREL SNOWBOUND,,761.9,1595,1,0604252058.0.,9999,9999
24622,BOTA HIKING A  MERREL SNOWBOUND,,761.9,1595,1,0604252058.5.,9999,9999
24623,BOTA HIKING A  MERREL SNOWBOUND,,761.9,1595,1,0604252059.0.,9999,9999
24624,SKI.R          ROSSIGNOL FLASH IRS,,170,460,3,7104132531,9999,9999
24625,SKI.R          ROSSIGNOL FLASH IRS,,170,460,3,7104132532,9999,9999
24626,SKI.R          R.ALIAS 76 CAXEL+XEL 110,,362,980,3,7104132391,9999,9999
24627,CAMPERA    B   TRESPASS BRANO,,130,2890,2,090421362CXS.,9999,9999
24628,CAMPERA    B   TRESPASS BRANO,,130,2890,2,090421362M...,9999,9999
24629,CAMPERA    B   TRESPASS BRANO,,130,2890,2,090421362L...,9999,9999
24630,CAMPERA    B   TRESPASS BRANO,,130,2890,2,090421362XL..,9999,9999
24631,BUFANDA        LANA BENKA,,35,70,1,023400930BENK,9999,9999
24632,CAMPERA    A   MAMMUT CONVEY LADY,,1024.67,3650,1,090423702BXS.,9999,9999
24633,CAMPERA    A   MAMMUT CONVEY LADY,,1024.67,3650,1,090423702CXS.,9999,9999
24634,CAMPERA    A   MAMMUT CONVEY LADY,,1024.67,3650,1,090423702M...,9999,9999
24635,CAMPERA    A   MAMMUT CONVEY LADY,,1024.67,3650,1,090423702L...,9999,9999
24636,CAMPERA    A   MAMMUT CONVEY LADY,,1024.67,3650,1,090423702XL..,9999,9999
24637,PPANTALON  TB  MAMMUT HIGHLAND,,598.26,1895,1,615423743XL..,9999,9999
24638,CAMPERA    A   MAMMUT LIGHT BC LADY,,697,2495,1,090423703M...,9999,9999
24639,CAMPERA    A   MAMMUT LIGHT BC LADY,,697,2495,1,090423703L...,9999,9999
24640,CAMPERA    B   MAMMUT LONGSPEAK,,1347,3650,1,090423745CXS.,9999,9999
24641,CAMPERA    B   MAMMUT LONGSPEAK,,1347,3650,1,090423745M...,9999,9999
24642,CAMPERA    B   MAMMUT LONGSPEAK,,1347,3650,1,090423745L...,9999,9999
24643,CAMPERA    B   MAMMUT LONGSPEAK,,1347,3650,1,090423745XL..,9999,9999
24644,CAMPERA    B   MAMMUT MAKALU,,1398,3195,1,090423746CXS.,9999,9999
24645,CAMPERA    B   MAMMUT MAKALU,,1398,3195,1,090423746M...,9999,9999
24646,CAMPERA    B   MAMMUT MAKALU,,1398,3195,1,090423746L...,9999,9999
24647,CAMPERA    B   MAMMUT MAKALU,,1398,3195,1,090423746XL..,9999,9999
24648,CAMPERA    B   MAMMUT PULSE,,673.79,1895,1,090423747CXS.,9999,9999
24649,CAMPERA    B   MAMMUT PULSE,,673.79,1895,1,090423747M...,9999,9999
24650,CAMPERA    B   MAMMUT PULSE,,673.79,1895,1,090423747L...,9999,9999
24651,CAMPERA    B   MAMMUT PULSE,,673.79,1895,1,090423747XL..,9999,9999
24652,PPANTALON  TB  MAMMUT PULSE,,594,1895,1,615423745T.48,9999,9999
24653,PPANTALON  TB  MAMMUT PULSE,,594,1895,1,615423745T.50,9999,9999
24654,PPANTALON  TB  MAMMUT PULSE,,594,1895,1,615423745T.52,9999,9999
24655,PPANTALON  TA  MAMMUT PULSE LADY,,579,1895,1,615423701T.34,9999,9999
24656,PPANTALON  TA  MAMMUT PULSE LADY,,579,1895,1,615423701T.36,9999,9999
24657,PPANTALON  TA  MAMMUT PULSE LADY,,579,1895,1,615423701T.38,9999,9999
24658,PPANTALON  TA  MAMMUT PULSE LADY,,579,1895,1,615423701T.40,9999,9999
24659,PPANTALON  TA  MAMMUT PULSE LADY,,579,1895,1,615423701T.42,9999,9999
24660,CAMPERA    A   MAMMUT SHANA LADY,,1217.7,2495,1,090423704BXS,9999,9999
24661,CAMPERA    A   MAMMUT SHANA LADY,,1217.7,2495,1,090423704CXS.,9999,9999
24662,CAMPERA    A   MAMMUT SHANA LADY,,1217.7,2495,1,090423704M...,9999,9999
24663,CAMPERA    A   MAMMUT SHANA LADY,,1217.7,2495,1,090423704L...,9999,9999
24664,CAMPERA    A   MAMMUT STRATUS HYBRID LAD,,829.84,1895,1,090423705CXS.,9999,9999
24665,CAMPERA    A   MAMMUT STRATUS HYBRID LAD,,829.84,1895,1,090423705M...,9999,9999
24666,CAMPERA    A   MAMMUT STRATUS HYBRID LAD,,829.84,1895,1,090423705L...,9999,9999
24667,CAMPERA    A   MAMMUT STRATUS HYBRID LAD,,829.84,1895,1,090423705XL..,9999,9999
24668,CAMPERA    A   MAMMUT SHANA LADY,,1217.7,2495,1,090423704BXS.,9999,9999
24669,CALZA      A   N.NET/CROSS SUPLEX,,172.5,345,1,082209506M...,9999,9999
24670,CALZA      A   N.NET/CROSS SUPLEX,,172.5,345,1,082209506L...,9999,9999
24671,CALZA      A   N.NET/CROSS SUPLEX,,172.5,345,1,082209506XL..,9999,9999
24672,BOTA.R         ROSSIGNOL EXALT X RTL,,155,450,3,6101313625,9999,9999
24673,BOTA.R         ROSSIGNOL OPEN RTL,,127,370,3,6171303025,9999,9999
24674,BOTA.R         ROSSIGNOL OPEN RTL,,127,370,3,6171303026,9999,9999
24675,SKI.R          R.EXPERIENCE 83+AXM 120,,520,1350,3,7102132052,9999,9999
24676,CAMISETA   JC  N.NET C/CAPUCHA,,58,195,1,088409577T.1.,9999,9999
24677,CAMISETA   JC  N.NET C/CAPUCHA,,58,195,1,088409577T.2.,9999,9999
24678,CAMISETA   JC  N.NET C/CAPUCHA,,58,195,1,088409577T.4.,9999,9999
24679,CAMISETA   JC  N.NET C/CAPUCHA,,58,195,1,088409577T.6.,9999,9999
24680,CAMISETA   JC  N.NET C/CAPUCHA,,58,195,1,088409577T.8.,9999,9999
24681,BUZO       A   N.NET GRIS C/CIERRE LADY,,95,350,1,070409501CXS.,9999,9999
24682,BUZO       A   N.NET GRIS C/CIERRE LADY,,95,350,1,070409501M...,9999,9999
24683,BUZO       A   N.NET GRIS C/CIERRE LADY,,95,350,1,070409501L...,9999,9999
24684,BUZO       B   N.NET GRIS C/CIERRE MEN,,95,350,1,070409546CXS.,9999,9999
24685,BUZO       B   N.NET GRIS C/CIERRE MEN,,95,350,1,070409546M...,9999,9999
24686,BUZO       B   N.NET GRIS C/CIERRE MEN,,95,350,1,070409546L...,9999,9999
24687,BUZO       B   N.NET GRIS C/CIERRE MEN,,95,350,1,070409546XL..,9999,9999
24688,BUZO       J   N.NET GRIS S/CIERRE JR.,,74,290,1,070409576T.4.,9999,9999
24689,BUZO       J   N.NET GRIS S/CIERRE JR.,,74,290,1,070409576T.6.,9999,9999
24690,BUZO       J   N.NET GRIS S/CIERRE JR.,,74,290,1,070409576T.8.,9999,9999
24691,BUZO       J   N.NET GRIS S/CIERRE JR.,,74,290,1,070409576T.10,9999,9999
24692,BUZO       J   N.NET GRIS S/CIERRE JR.,,74,290,1,070409576T.12,9999,9999
24693,BUZO       J   N.NET GRIS S/CIERRE JR.,,74,290,1,070409576T.14,9999,9999
24694,PPANTALON  TA  CROSS SOFT,,350,1080,1,615409501CXS.,9999,9999
24695,PPANTALON  TA  CROSS SOFT,,350,1080,1,615409501M...,9999,9999
24696,PPANTALON  TA  CROSS SOFT,,350,1080,1,615409501L...,9999,9999
24697,PPANTALON  TA  CROSS SOFT,,350,1080,1,615409501XL..,9999,9999
24698,PPANTALON  TA  CROSS SOFT,,350,1080,1,615409501BXS.,9999,9999
24699,CUELLOS        N.NET MULTIFUNCION,,0,98,1,160409501N.N.,9999,9999
24700,CAMPERA    J   BANDIT SLALOM,,375,1100,1,090419677T.6.,9999,9999
24701,CAMPERA    J   BANDIT SLALOM,,375,1100,1,090419677T.8.,9999,9999
24702,CAMPERA    J   BANDIT SLALOM,,375,1100,1,090419677T.10,9999,9999
24703,CAMPERA    J   BANDIT SLALOM,,375,1100,1,090419677T.12,9999,9999
24704,CAMPERA    J   BANDIT SLALOM,,375,1100,1,090419677T.14,9999,9999
24705,CAMPERA    J   BANDIT NORTH SOFT,,295,795,1,090419676T.6.,9999,9999
24706,CAMPERA    J   BANDIT NORTH SOFT,,295,795,1,090419676T.8.,9999,9999
24707,CAMPERA    J   BANDIT NORTH SOFT,,295,795,1,090419676T.10,9999,9999
24708,CAMPERA    J   BANDIT NORTH SOFT,,295,795,1,090419676T.12,9999,9999
24709,CAMPERA    J   BANDIT NORTH SOFT,,295,795,1,090419676T.14,9999,9999
24710,CAMPERA    J   BANDIT RACE,,355,995,1,090419678T.4.,9999,9999
24711,CAMPERA    J   BANDIT RACE,,355,995,1,090419678T.6.,9999,9999
24712,CAMPERA    J   BANDIT RACE,,355,995,1,090419678T.8.,9999,9999
24713,CAMPERA    J   BANDIT RACE,,355,995,1,090419678T.10,9999,9999
24714,CAMPERA    J   BANDIT RACE,,355,995,1,090419678T.12,9999,9999
24715,GUANTES    PC  BANDIT SOFT MEN,,90,295,1,250419645BAND,9999,9999
24716,GUANTES    PC  BANDIT SOFT LADY,,90,295,1,250419601BAND,9999,9999
24717,GUMANOPLA  J   BANDIT,,60,195,1,250419676CXS.,9999,9999
24718,GUMANOPLA  J   BANDIT,,60,195,1,250419676M...,9999,9999
24719,GUMANOPLA  J   BANDIT,,60,195,1,250419676L...,9999,9999
24720,PPANTALON  TJ  BANDIT SKI JR.,,275,790,1,615419676T.6.,9999,9999
24721,PPANTALON  TJ  BANDIT SKI JR.,,275,790,1,615419676T.8.,9999,9999
24722,PPANTALON  TJ  BANDIT SKI JR.,,275,790,1,615419676T.10,9999,9999
24723,PPANTALON  TJ  BANDIT SKI JR.,,275,790,1,615419676T.12,9999,9999
24724,PPANTALON  TJ  BANDIT SKI JR.,,275,790,1,615419676T.14,9999,9999
24725,BOTA.R         ROSSIGNOL KIARA SENSOR 50,,148,400,3,6141318824,9999,9999
24726,BOTA.R         ROSSIGNOL RAD.SEN.100,,255,690,3,6141318924,9999,9999
24727,BOTA.R         ROSSIGNOL RAD.SEN.100,,255,690,3,6141318925,9999,9999
24728,BOTA.R         ROSSIGNOL RAD.SEN.100,,255,690,3,6141318925,9999,9999
24729,BOTA.R         ROSSIGNOL RAD.SEN.100,,255,690,3,6141318926,9999,9999
24730,BOTA.R         ROSSIGNOL RAD.SEN.100,,255,690,3,6141318926,9999,9999
24731,BOTA.R         ROSSIGNOL RAD.SEN.100,,255,690,3,6141318927,9999,9999
24732,BOTA.R         ROSSIGNOL RAD.SEN.100,,255,690,3,6141318927,9999,9999
24733,BOTA.R         ROSSIGNOL RAD.SEN.100,,255,690,3,6141318931,9999,9999
24734,BOTA.R         ROSSIGNOL RAD.SEN.100,,255,690,3,6141318931,9999,9999
24735,BOTA.R         ROSSIGNOL EXPERIENCE 120,,277,750,3,6141319026,9999,9999
24736,BOTA.R         ROSSIGNOL EXPERIENCE 120,,277,750,3,6141319027,9999,9999
24737,BOTA.R         ROSSIGNOL EXPERIENCE 120,,277,750,3,6141319028,9999,9999
24738,BOTA.R         ROSSIGNOL EXPERIENCE 120,,277,750,3,6141319029,9999,9999
24739,BOTA.R         ROSSIGNOL EXPERIENCE 120,,277,750,3,6141319029,9999,9999
24740,BOTA.R         ROSSIGNOL EXPERIENCE 120,,277,750,3,6141319030,9999,9999
24741,BOTA.R         ROSSIGNOL EXPERIENCE 120,,277,750,3,6141319030,9999,9999
24742,BOTA.R         ROSSIGNOL EXPERIENCE 120,,277,750,3,6141319031,9999,9999
24743,BOTA.R         ROSSIGNOL EXPERIENCE 120,,277,750,3,6141319031,9999,9999
24744,BOTA.R         ROSSIGNOL EXPERIENCE 120,,277,750,3,6141319032,9999,9999
24745,BOTA.R         ROSSIGNOL ZENITH PRO 120,,277,750,3,6141319126,9999,9999
24746,BOTA.R         ROSSIGNOL ZENITH PRO 120,,277,750,3,6141319127,9999,9999
24747,BOTA.R         ROSSIGNOL PURSUIT 110,,265,720,3,6141319230,9999,9999
24748,BOTA.R         ROSSIGNOL PURSUIT 110,,265,720,3,6141319225,9999,9999
24749,BOTA.R         ROSSIGNOL PURSUIT 110,,265,720,3,6141319230,9999,9999
24750,BOTA.R         ROSSIGNOL PURSUIT 110,,265,720,3,6141319231,9999,9999
24751,BOTA.R         ROSSIGNOL TMX 120,,215,590,3,6141319327,9999,9999
24752,BOTA.R         ROSSIGNOL TMX 120,,215,590,3,6141319328,9999,9999
24753,BOTA.R         ROSSIGNOL TMX 120,,215,590,3,6141319328,9999,9999
24754,BOTA.R         ROSSIGNOL TMX 120,,215,590,3,6141319329,9999,9999
24755,BOTA.R         ROSSIGNOL TMX 120,,215,590,3,6141319329,9999,9999
24756,BOTA.R         ROSSIGNOL TMX 120,,215,590,3,6141319330,9999,9999
24757,BOTA.R         ROSSIGNOL TMX 120,,215,590,3,6141319330,9999,9999
24758,BOTA.R         ROSSIGNOL EVO 100,,203,550,3,6141319428,9999,9999
24759,BOTA.R         ROSSIGNOL KIARA 70,,160,450,3,6141319525,9999,9999
24760,CAMPERA    B   DUKE CALAFATE MEN,,1175,2350,1,090417349CXS.,9999,9999
24761,CAMPERA    B   DUKE CALAFATE MEN,,1175,2350,1,090417349M...,9999,9999
24762,CAMPERA    B   DUKE CALAFATE MEN,,1175,2350,1,090417349L...,9999,9999
24763,CAMPERA    B   DUKE CALAFATE MEN,,1175,2350,1,090417349XL..,9999,9999
24764,BOTA LLUVIA A  GUMI,,192,395,1,6.04E+11,9999,9999
24765,BOTA LLUVIA A  GUMI,,192,395,1,06040096037..,9999,9999
24766,BOTA LLUVIA A  GUMI,,192,395,1,06040096038..,9999,9999
24767,BOTA LLUVIA A  GUMI,,192,395,1,6.04E+11,9999,9999
24768,BOTA.R         ROSSIGNOL RAD.SEN.3 110,,246,750,3,6111315329,9999,9999
24769,BOTA.R         ROSSIGNOL SYNERGY SEN.110,,242,720,3,6121308231,9999,9999
24770,BOTA LLUVIA A  GUMI MEDIA INTERIOR,,80,160,1,060400961CXS.,9999,9999
24771,BOTA LLUVIA A  GUMI MEDIA INTERIOR,,80,160,1,060400961M...,9999,9999
24772,BOTA LLUVIA A  GUMI MEDIA INTERIOR,,80,160,1,060400961L...,9999,9999
24773,BOTA LLUVIA A  GUMI MEDIA INTERIOR,,80,160,1,060400961XL..,9999,9999
24774,GORROS     I   BANDIT CHAMBERROS,,90,295,1,235419601BAND,9999,9999
24775,BOTA.R         ROSSIGNOL RAD.SEN.3 110,,246,750,3,6111315327,9999,9999
24776,SKI.R          R.9SL + AXM 120 TPI2,,666,1800,3,7104132542,9999,9999
24777,SKI.R          R.9SL + AXM 120 TPI2,,666,1800,3,7104132542,9999,9999
24778,SKI.R          R.9SL + AXM 120 TPI2,,666,1800,3,7104132542,9999,9999
24779,BOTA HIKING B  LCS HIMALAYA,,391.33,820,1,6042614640,9999,9999
24780,BOTA HIKING B  LCS HIMALAYA,,391.33,820,1,6042614641,9999,9999
24781,BOTA HIKING B  LCS HIMALAYA,,391.33,820,1,6042614642,9999,9999
24782,BOTA HIKING B  LCS HIMALAYA,,391.33,820,1,6042614643,9999,9999
24783,BOTA HIKING B  LCS HIMALAYA,,391.33,820,1,6042614644,9999,9999
24784,BOTA HIKING B  LCS HIMALAYA,,391.33,820,1,6042614645,9999,9999
24785,BOTA HIKING A  LCS EXPLOIRE,,363.34,770,1,6042610135,9999,9999
24786,BOTA HIKING A  LCS EXPLOIRE,,363.34,770,1,6042610136,9999,9999
24787,BOTA HIKING A  LCS EXPLOIRE,,363.34,770,1,6042610137,9999,9999
24788,BOTA HIKING A  LCS EXPLOIRE,,363.34,770,1,6042610138,9999,9999
24789,BOTA HIKING A  LCS EXPLOIRE,,363.34,770,1,6042610139,9999,9999
24790,BOTA HIKING A  LCS EXPLOIRE,,363.34,770,1,6042610140,9999,9999
24791,ANTEOJOS       RUSTY CASINO,,290,720,1,012404122CASI,9999,9999
24792,BOTA HIKING B  TIMBERL FLUME MID WP,,928.57,1950,1,0604017497.5.,9999,9999
24793,BOTA HIKING B  TIMBERL FLUME MID WP,,928.57,1950,1,6040174912,9999,9999
24794,BOTA HIKING B  TIMBERL FLUME MID WP,,928.57,1950,1,6040174913,9999,9999
24795,BOTA HIKING B  TIMBERL FLUME MID WP,,928.57,1950,1,6040174912,9999,9999
24796,BOTA HIKING A  TIMBERL FLUME MID WP,,833.33,1750,1,0605017136.0.,9999,9999
24797,BOTA HIKING A  TIMBERL FLUME MID WP,,833.33,1750,1,0605017136.5.,9999,9999
